id,postcode,SUBZONE_C,PLN_AREA_C,REGION_C
260,786655,YSSZ06,YS,NR
260,786656,YSSZ06,YS,NR
260,786659,YSSZ06,YS,NR
260,786657,YSSZ06,YS,NR
260,786658,YSSZ06,YS,NR
260,786660,YSSZ06,YS,NR
260,788363,YSSZ06,YS,NR
260,788324,YSSZ06,YS,NR
260,788332,YSSZ06,YS,NR
260,788328,YSSZ06,YS,NR
260,788334,YSSZ06,YS,NR
260,788336,YSSZ06,YS,NR
260,788320,YSSZ06,YS,NR
260,788344,YSSZ06,YS,NR
260,788342,YSSZ06,YS,NR
260,788346,YSSZ06,YS,NR
260,788348,YSSZ06,YS,NR
260,788350,YSSZ06,YS,NR
260,778881,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,769227,YSSZ06,YS,NR
260,787309,YSSZ06,YS,NR
260,787307,YSSZ06,YS,NR
260,787313,YSSZ06,YS,NR
260,787012,YSSZ06,YS,NR
260,787416,YSSZ06,YS,NR
260,786914,YSSZ06,YS,NR
260,786912,YSSZ06,YS,NR
260,787008,YSSZ06,YS,NR
260,787006,YSSZ06,YS,NR
260,786918,YSSZ06,YS,NR
260,786916,YSSZ06,YS,NR
260,787005,YSSZ06,YS,NR
260,787004,YSSZ06,YS,NR
260,787013,YSSZ06,YS,NR
260,787003,YSSZ06,YS,NR
260,786903,YSSZ06,YS,NR
260,786902,YSSZ06,YS,NR
260,787002,YSSZ06,YS,NR
260,787011,YSSZ06,YS,NR
260,787001,YSSZ06,YS,NR
260,787009,YSSZ06,YS,NR
260,786999,YSSZ06,YS,NR
260,787000,YSSZ06,YS,NR
260,786998,YSSZ06,YS,NR
260,786997,YSSZ06,YS,NR
260,786995,YSSZ06,YS,NR
260,786932,YSSZ06,YS,NR
260,788422,YSSZ06,YS,NR
260,786924,YSSZ06,YS,NR
260,786979,YSSZ06,YS,NR
260,786906,YSSZ06,YS,NR
260,786975,YSSZ06,YS,NR
260,786971,YSSZ06,YS,NR
260,786909,YSSZ06,YS,NR
260,786928,YSSZ06,YS,NR
260,786911,YSSZ06,YS,NR
260,786967,YSSZ06,YS,NR
260,786963,YSSZ06,YS,NR
260,786915,YSSZ06,YS,NR
260,786919,YSSZ06,YS,NR
260,786993,YSSZ06,YS,NR
260,786959,YSSZ06,YS,NR
260,786923,YSSZ06,YS,NR
260,786955,YSSZ06,YS,NR
260,786991,YSSZ06,YS,NR
260,786951,YSSZ06,YS,NR
260,786927,YSSZ06,YS,NR
260,786990,YSSZ06,YS,NR
260,786947,YSSZ06,YS,NR
260,786931,YSSZ06,YS,NR
260,786988,YSSZ06,YS,NR
260,786941,YSSZ06,YS,NR
260,786943,YSSZ06,YS,NR
260,786985,YSSZ06,YS,NR
260,786981,YSSZ06,YS,NR
260,786982,YSSZ06,YS,NR
260,787918,YSSZ06,YS,NR
260,787916,YSSZ06,YS,NR
260,786939,YSSZ06,YS,NR
260,788434,YSSZ06,YS,NR
260,788145,YSSZ06,YS,NR
260,786813,YSSZ06,YS,NR
260,786487,YSSZ06,YS,NR
260,786620,YSSZ06,YS,NR
260,786614,YSSZ06,YS,NR
260,786477,YSSZ06,YS,NR
260,786581,YSSZ06,YS,NR
260,786588,YSSZ06,YS,NR
260,786590,YSSZ06,YS,NR
260,786626,YSSZ06,YS,NR
260,786488,YSSZ06,YS,NR
260,786596,YSSZ06,YS,NR
260,786485,YSSZ06,YS,NR
260,786598,YSSZ06,YS,NR
260,786483,YSSZ06,YS,NR
260,786600,YSSZ06,YS,NR
260,786479,YSSZ06,YS,NR
260,786610,YSSZ06,YS,NR
260,786608,YSSZ06,YS,NR
260,786607,YSSZ06,YS,NR
260,786471,YSSZ06,YS,NR
260,786469,YSSZ06,YS,NR
260,786594,YSSZ06,YS,NR
260,787287,YSSZ06,YS,NR
260,786633,YSSZ06,YS,NR
260,786586,YSSZ06,YS,NR
260,786629,YSSZ06,YS,NR
260,786627,YSSZ06,YS,NR
260,786624,YSSZ06,YS,NR
260,786622,YSSZ06,YS,NR
260,786597,YSSZ06,YS,NR
260,786599,YSSZ06,YS,NR
260,786481,YSSZ06,YS,NR
260,786601,YSSZ06,YS,NR
260,786603,YSSZ06,YS,NR
260,786606,YSSZ06,YS,NR
260,786475,YSSZ06,YS,NR
260,786465,YSSZ06,YS,NR
260,787127,YSSZ06,YS,NR
260,787126,YSSZ06,YS,NR
260,787124,YSSZ06,YS,NR
260,787121,YSSZ06,YS,NR
260,787120,YSSZ06,YS,NR
260,787119,YSSZ06,YS,NR
260,787118,YSSZ06,YS,NR
260,787117,YSSZ06,YS,NR
260,787116,YSSZ06,YS,NR
260,787115,YSSZ06,YS,NR
260,787114,YSSZ06,YS,NR
260,779085,YSSZ06,YS,NR
260,787402,YSSZ06,YS,NR
260,787404,YSSZ06,YS,NR
260,787405,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,787407,YSSZ06,YS,NR
260,787406,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,787408,YSSZ06,YS,NR
260,787409,YSSZ06,YS,NR
260,787410,YSSZ06,YS,NR
260,779086,YSSZ06,YS,NR
260,787111,YSSZ06,YS,NR
260,787111,YSSZ06,YS,NR
260,779087,YSSZ06,YS,NR
260,787310,YSSZ06,YS,NR
260,787308,YSSZ06,YS,NR
260,787312,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,779089,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787400,YSSZ06,YS,NR
260,787401,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787399,YSSZ06,YS,NR
260,787316,YSSZ06,YS,NR
260,787314,YSSZ06,YS,NR
260,787397,YSSZ06,YS,NR
260,787436,YSSZ06,YS,NR
260,787438,YSSZ06,YS,NR
260,787285,YSSZ06,YS,NR
260,787433,YSSZ06,YS,NR
260,787431,YSSZ06,YS,NR
260,787284,YSSZ06,YS,NR
260,787320,YSSZ06,YS,NR
260,779088,YSSZ06,YS,NR
260,787394,YSSZ06,YS,NR
260,787391,YSSZ06,YS,NR
260,787283,YSSZ06,YS,NR
260,787389,YSSZ06,YS,NR
260,787282,YSSZ06,YS,NR
260,787390,YSSZ06,YS,NR
260,787387,YSSZ06,YS,NR
260,787388,YSSZ06,YS,NR
260,787274,YSSZ06,YS,NR
260,787385,YSSZ06,YS,NR
260,787279,YSSZ06,YS,NR
260,787386,YSSZ06,YS,NR
260,787328,YSSZ06,YS,NR
260,787317,YSSZ06,YS,NR
260,787321,YSSZ06,YS,NR
260,787381,YSSZ06,YS,NR
260,787275,YSSZ06,YS,NR
260,787435,YSSZ06,YS,NR
260,787439,YSSZ06,YS,NR
260,787437,YSSZ06,YS,NR
260,787860,YSSZ06,YS,NR
260,787858,YSSZ06,YS,NR
260,787440,YSSZ06,YS,NR
260,787441,YSSZ06,YS,NR
260,787862,YSSZ06,YS,NR
260,787955,YSSZ06,YS,NR
260,787956,YSSZ06,YS,NR
260,787958,YSSZ06,YS,NR
260,787957,YSSZ06,YS,NR
260,787869,YSSZ06,YS,NR
260,787867,YSSZ06,YS,NR
260,786392,YSSZ06,YS,NR
260,786394,YSSZ06,YS,NR
260,786396,YSSZ06,YS,NR
260,786398,YSSZ06,YS,NR
260,786400,YSSZ06,YS,NR
260,786388,YSSZ06,YS,NR
260,786390,YSSZ06,YS,NR
260,788364,YSSZ06,YS,NR
260,786604,YSSZ06,YS,NR
260,786413,YSSZ06,YS,NR
260,779105,YSSZ06,YS,NR
260,786403,YSSZ06,YS,NR
260,786453,YSSZ06,YS,NR
260,786454,YSSZ06,YS,NR
260,786455,YSSZ06,YS,NR
260,786456,YSSZ06,YS,NR
260,786457,YSSZ06,YS,NR
260,786458,YSSZ06,YS,NR
260,786459,YSSZ06,YS,NR
260,786460,YSSZ06,YS,NR
260,786461,YSSZ06,YS,NR
260,786417,YSSZ06,YS,NR
260,786462,YSSZ06,YS,NR
260,786421,YSSZ06,YS,NR
260,786408,YSSZ06,YS,NR
260,786405,YSSZ06,YS,NR
260,786425,YSSZ06,YS,NR
260,786429,YSSZ06,YS,NR
260,787432,YSSZ06,YS,NR
260,786433,YSSZ06,YS,NR
260,786437,YSSZ06,YS,NR
260,786428,YSSZ06,YS,NR
260,786432,YSSZ06,YS,NR
260,786436,YSSZ06,YS,NR
260,786441,YSSZ06,YS,NR
260,786440,YSSZ06,YS,NR
260,786448,YSSZ06,YS,NR
260,786445,YSSZ06,YS,NR
260,786404,YSSZ06,YS,NR
260,788378,YSSZ06,YS,NR
260,786449,YSSZ06,YS,NR
260,788379,YSSZ06,YS,NR
260,788380,YSSZ06,YS,NR
260,788381,YSSZ06,YS,NR
260,786385,YSSZ06,YS,NR
260,786409,YSSZ06,YS,NR
260,786383,YSSZ06,YS,NR
260,786382,YSSZ06,YS,NR
260,786381,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787111,YSSZ06,YS,NR
260,787113,YSSZ06,YS,NR
260,787122,YSSZ06,YS,NR
260,788495,YSSZ06,YS,NR
260,788051,YSSZ06,YS,NR
260,788142,YSSZ06,YS,NR
260,788095,YSSZ06,YS,NR
260,787934,YSSZ06,YS,NR
260,787908,YSSZ06,YS,NR
260,787907,YSSZ06,YS,NR
260,787910,YSSZ06,YS,NR
260,787912,YSSZ06,YS,NR
260,787914,YSSZ06,YS,NR
260,787919,YSSZ06,YS,NR
260,787921,YSSZ06,YS,NR
260,787923,YSSZ06,YS,NR
260,787925,YSSZ06,YS,NR
260,787927,YSSZ06,YS,NR
260,787929,YSSZ06,YS,NR
260,787909,YSSZ06,YS,NR
260,787911,YSSZ06,YS,NR
260,787913,YSSZ06,YS,NR
260,787915,YSSZ06,YS,NR
260,787917,YSSZ06,YS,NR
260,787920,YSSZ06,YS,NR
260,787922,YSSZ06,YS,NR
260,787924,YSSZ06,YS,NR
260,787926,YSSZ06,YS,NR
260,787931,YSSZ06,YS,NR
260,787933,YSSZ06,YS,NR
260,787930,YSSZ06,YS,NR
260,787932,YSSZ06,YS,NR
260,788048,YSSZ06,YS,NR
260,788050,YSSZ06,YS,NR
260,788056,YSSZ06,YS,NR
260,788047,YSSZ06,YS,NR
260,788049,YSSZ06,YS,NR
260,788053,YSSZ06,YS,NR
260,788055,YSSZ06,YS,NR
260,788060,YSSZ06,YS,NR
260,788062,YSSZ06,YS,NR
260,788064,YSSZ06,YS,NR
260,788066,YSSZ06,YS,NR
260,788057,YSSZ06,YS,NR
260,788068,YSSZ06,YS,NR
260,788071,YSSZ06,YS,NR
260,788070,YSSZ06,YS,NR
260,788072,YSSZ06,YS,NR
260,788074,YSSZ06,YS,NR
260,788143,YSSZ06,YS,NR
260,788140,YSSZ06,YS,NR
260,788139,YSSZ06,YS,NR
260,788137,YSSZ06,YS,NR
260,788135,YSSZ06,YS,NR
260,788133,YSSZ06,YS,NR
260,788131,YSSZ06,YS,NR
260,788136,YSSZ06,YS,NR
260,788134,YSSZ06,YS,NR
260,788129,YSSZ06,YS,NR
260,788127,YSSZ06,YS,NR
260,788125,YSSZ06,YS,NR
260,788123,YSSZ06,YS,NR
260,788121,YSSZ06,YS,NR
260,788128,YSSZ06,YS,NR
260,788124,YSSZ06,YS,NR
260,788122,YSSZ06,YS,NR
260,788120,YSSZ06,YS,NR
260,788119,YSSZ06,YS,NR
260,788117,YSSZ06,YS,NR
260,788115,YSSZ06,YS,NR
260,788113,YSSZ06,YS,NR
260,788111,YSSZ06,YS,NR
260,788109,YSSZ06,YS,NR
260,788116,YSSZ06,YS,NR
260,788114,YSSZ06,YS,NR
260,788112,YSSZ06,YS,NR
260,788110,YSSZ06,YS,NR
260,788107,YSSZ06,YS,NR
260,788105,YSSZ06,YS,NR
260,788103,YSSZ06,YS,NR
260,788101,YSSZ06,YS,NR
260,788108,YSSZ06,YS,NR
260,788106,YSSZ06,YS,NR
260,788104,YSSZ06,YS,NR
260,788102,YSSZ06,YS,NR
260,788100,YSSZ06,YS,NR
260,788097,YSSZ06,YS,NR
260,788098,YSSZ06,YS,NR
260,788096,YSSZ06,YS,NR
260,788026,YSSZ06,YS,NR
260,788023,YSSZ06,YS,NR
260,788024,YSSZ06,YS,NR
260,788020,YSSZ06,YS,NR
260,788018,YSSZ06,YS,NR
260,788021,YSSZ06,YS,NR
260,788019,YSSZ06,YS,NR
260,788017,YSSZ06,YS,NR
260,788015,YSSZ06,YS,NR
260,788016,YSSZ06,YS,NR
260,788014,YSSZ06,YS,NR
260,788012,YSSZ06,YS,NR
260,788013,YSSZ06,YS,NR
260,788011,YSSZ06,YS,NR
260,788010,YSSZ06,YS,NR
260,788008,YSSZ06,YS,NR
260,788009,YSSZ06,YS,NR
260,788007,YSSZ06,YS,NR
260,788005,YSSZ06,YS,NR
260,788004,YSSZ06,YS,NR
260,788002,YSSZ06,YS,NR
260,788003,YSSZ06,YS,NR
260,787999,YSSZ06,YS,NR
260,787995,YSSZ06,YS,NR
260,788000,YSSZ06,YS,NR
260,787998,YSSZ06,YS,NR
260,787996,YSSZ06,YS,NR
260,787994,YSSZ06,YS,NR
260,787992,YSSZ06,YS,NR
260,787990,YSSZ06,YS,NR
260,787993,YSSZ06,YS,NR
260,787991,YSSZ06,YS,NR
260,787989,YSSZ06,YS,NR
260,787987,YSSZ06,YS,NR
260,787985,YSSZ06,YS,NR
260,787988,YSSZ06,YS,NR
260,787984,YSSZ06,YS,NR
260,787982,YSSZ06,YS,NR
260,787983,YSSZ06,YS,NR
260,787981,YSSZ06,YS,NR
260,786467,YSSZ06,YS,NR
260,786618,YSSZ06,YS,NR
260,786585,YSSZ06,YS,NR
260,786631,YSSZ06,YS,NR
260,786602,YSSZ06,YS,NR
260,787129,YSSZ06,YS,NR
260,786583,YSSZ06,YS,NR
260,786605,YSSZ06,YS,NR
260,786452,YSSZ06,YS,NR
260,787433,YSSZ06,YS,NR
260,787110,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,787113,YSSZ06,YS,NR
260,786579,YSSZ06,YS,NR
260,786379,YSSZ06,YS,NR
260,786358,YSSZ06,YS,NR
260,786378,YSSZ06,YS,NR
260,786357,YSSZ06,YS,NR
260,786377,YSSZ06,YS,NR
260,786376,YSSZ06,YS,NR
260,786375,YSSZ06,YS,NR
260,786354,YSSZ06,YS,NR
260,786373,YSSZ06,YS,NR
260,786371,YSSZ06,YS,NR
260,786370,YSSZ06,YS,NR
260,786369,YSSZ06,YS,NR
260,786337,YSSZ06,YS,NR
260,786336,YSSZ06,YS,NR
260,786335,YSSZ06,YS,NR
260,786329,YSSZ06,YS,NR
260,786327,YSSZ06,YS,NR
260,786326,YSSZ06,YS,NR
260,786320,YSSZ06,YS,NR
260,788562,YSSZ06,YS,NR
260,786244,YSSZ06,YS,NR
260,786219,YSSZ06,YS,NR
260,788563,YSSZ06,YS,NR
260,788561,YSSZ06,YS,NR
260,786266,YSSZ06,YS,NR
260,786262,YSSZ06,YS,NR
260,786275,YSSZ06,YS,NR
260,786274,YSSZ06,YS,NR
260,786273,YSSZ06,YS,NR
260,786260,YSSZ06,YS,NR
260,786272,YSSZ06,YS,NR
260,786270,YSSZ06,YS,NR
260,786242,YSSZ06,YS,NR
260,786258,YSSZ06,YS,NR
260,786268,YSSZ06,YS,NR
260,786256,YSSZ06,YS,NR
260,786255,YSSZ06,YS,NR
260,786267,YSSZ06,YS,NR
260,786251,YSSZ06,YS,NR
260,786252,YSSZ06,YS,NR
260,786253,YSSZ06,YS,NR
260,786250,YSSZ06,YS,NR
260,786241,YSSZ06,YS,NR
260,786248,YSSZ06,YS,NR
260,786212,YSSZ06,YS,NR
260,786215,YSSZ06,YS,NR
260,786210,YSSZ06,YS,NR
260,786206,YSSZ06,YS,NR
260,786246,YSSZ06,YS,NR
260,786224,YSSZ06,YS,NR
260,787962,YSSZ06,YS,NR
260,786358,YSSZ06,YS,NR
260,779112,YSSZ06,YS,NR
260,787112,YSSZ06,YS,NR
260,786464,YSSZ06,YS,NR
260,786493,YSSZ06,YS,NR
260,786494,YSSZ06,YS,NR
260,786495,YSSZ06,YS,NR
260,786496,YSSZ06,YS,NR
260,786497,YSSZ06,YS,NR
260,786498,YSSZ06,YS,NR
260,786499,YSSZ06,YS,NR
260,786500,YSSZ06,YS,NR
260,786501,YSSZ06,YS,NR
260,786502,YSSZ06,YS,NR
260,786412,YSSZ06,YS,NR
260,786416,YSSZ06,YS,NR
260,786420,YSSZ06,YS,NR
260,786424,YSSZ06,YS,NR
260,786572,YSSZ06,YS,NR
260,786574,YSSZ06,YS,NR
260,786576,YSSZ06,YS,NR
260,786575,YSSZ06,YS,NR
260,786577,YSSZ06,YS,NR
260,786489,YSSZ06,YS,NR
260,786491,YSSZ06,YS,NR
260,786492,YSSZ06,YS,NR
261,829659,PGSZ02,PG,NER
261,828851,PGSZ02,PG,NER
261,828863,PGSZ02,PG,NER
261,828862,PGSZ02,PG,NER
261,829734,PGSZ02,PG,NER
261,821301,PGSZ02,PG,NER
261,822301,PGSZ02,PG,NER
261,823301,PGSZ02,PG,NER
261,820303,PGSZ02,PG,NER
261,821303,PGSZ02,PG,NER
261,822303,PGSZ02,PG,NER
261,823303,PGSZ02,PG,NER
261,820301,PGSZ02,PG,NER
261,824301,PGSZ02,PG,NER
261,820302,PGSZ02,PG,NER
261,821302,PGSZ02,PG,NER
261,822302,PGSZ02,PG,NER
261,823302,PGSZ02,PG,NER
261,824302,PGSZ02,PG,NER
261,824303,PGSZ02,PG,NER
261,828844,PGSZ02,PG,NER
261,823306,PGSZ02,PG,NER
261,821305,PGSZ02,PG,NER
261,822306,PGSZ02,PG,NER
261,821306,PGSZ02,PG,NER
261,824305,PGSZ02,PG,NER
261,823305,PGSZ02,PG,NER
261,822305,PGSZ02,PG,NER
261,824306,PGSZ02,PG,NER
261,820305,PGSZ02,PG,NER
261,828868,PGSZ02,PG,NER
261,820308,PGSZ02,PG,NER
261,821308,PGSZ02,PG,NER
261,822308,PGSZ02,PG,NER
261,823308,PGSZ02,PG,NER
261,821309,PGSZ02,PG,NER
261,822309,PGSZ02,PG,NER
261,828845,PGSZ02,PG,NER
261,828761,PGSZ02,PG,NER
261,829169,PGSZ02,PG,NER
261,821313,PGSZ02,PG,NER
261,820313,PGSZ02,PG,NER
261,822313,PGSZ02,PG,NER
261,823313,PGSZ02,PG,NER
261,823312,PGSZ02,PG,NER
261,822312,PGSZ02,PG,NER
261,821312,PGSZ02,PG,NER
261,822311,PGSZ02,PG,NER
261,823310,PGSZ02,PG,NER
261,822310,PGSZ02,PG,NER
261,821310,PGSZ02,PG,NER
261,821311,PGSZ02,PG,NER
262,778882,YSSZ07,YS,NR
262,779300,YSSZ07,YS,NR
262,779301,YSSZ07,YS,NR
262,779302,YSSZ07,YS,NR
262,779271,YSSZ07,YS,NR
262,779303,YSSZ07,YS,NR
262,779258,YSSZ07,YS,NR
262,779387,YSSZ07,YS,NR
262,779075,YSSZ07,YS,NR
262,779076,YSSZ07,YS,NR
262,779079,YSSZ07,YS,NR
262,779080,YSSZ07,YS,NR
262,779082,YSSZ07,YS,NR
262,778905,YSSZ07,YS,NR
262,779220,YSSZ07,YS,NR
262,779223,YSSZ07,YS,NR
262,779227,YSSZ07,YS,NR
262,779229,YSSZ07,YS,NR
262,779230,YSSZ07,YS,NR
262,779234,YSSZ07,YS,NR
262,779236,YSSZ07,YS,NR
262,779212,YSSZ07,YS,NR
262,779208,YSSZ07,YS,NR
262,779210,YSSZ07,YS,NR
262,779238,YSSZ07,YS,NR
262,779239,YSSZ07,YS,NR
262,779206,YSSZ07,YS,NR
262,779240,YSSZ07,YS,NR
262,779213,YSSZ07,YS,NR
262,779246,YSSZ07,YS,NR
262,779249,YSSZ07,YS,NR
262,779251,YSSZ07,YS,NR
262,779253,YSSZ07,YS,NR
262,779255,YSSZ07,YS,NR
262,779257,YSSZ07,YS,NR
262,778883,YSSZ07,YS,NR
262,779402,YSSZ07,YS,NR
262,779403,YSSZ07,YS,NR
262,779398,YSSZ07,YS,NR
262,779001,YSSZ07,YS,NR
262,778986,YSSZ07,YS,NR
262,778988,YSSZ07,YS,NR
262,779002,YSSZ07,YS,NR
262,779003,YSSZ07,YS,NR
262,779394,YSSZ07,YS,NR
262,779004,YSSZ07,YS,NR
262,779005,YSSZ07,YS,NR
262,779006,YSSZ07,YS,NR
262,779397,YSSZ07,YS,NR
262,778999,YSSZ07,YS,NR
262,779000,YSSZ07,YS,NR
262,779009,YSSZ07,YS,NR
262,778998,YSSZ07,YS,NR
262,779010,YSSZ07,YS,NR
262,778997,YSSZ07,YS,NR
262,778996,YSSZ07,YS,NR
262,778983,YSSZ07,YS,NR
262,778995,YSSZ07,YS,NR
262,778979,YSSZ07,YS,NR
262,778994,YSSZ07,YS,NR
262,778993,YSSZ07,YS,NR
262,778992,YSSZ07,YS,NR
262,778991,YSSZ07,YS,NR
262,786580,YSSZ07,YS,NR
262,786635,YSSZ07,YS,NR
262,779218,YSSZ07,YS,NR
262,779214,YSSZ07,YS,NR
262,779299,YSSZ07,YS,NR
262,779298,YSSZ07,YS,NR
262,779205,YSSZ07,YS,NR
262,779207,YSSZ07,YS,NR
262,779296,YSSZ07,YS,NR
262,779297,YSSZ07,YS,NR
262,779294,YSSZ07,YS,NR
262,779295,YSSZ07,YS,NR
262,779292,YSSZ07,YS,NR
262,779290,YSSZ07,YS,NR
262,779291,YSSZ07,YS,NR
262,779281,YSSZ07,YS,NR
262,779293,YSSZ07,YS,NR
262,779280,YSSZ07,YS,NR
262,779283,YSSZ07,YS,NR
262,779282,YSSZ07,YS,NR
262,779285,YSSZ07,YS,NR
262,779284,YSSZ07,YS,NR
262,779287,YSSZ07,YS,NR
262,779286,YSSZ07,YS,NR
262,779278,YSSZ07,YS,NR
262,779289,YSSZ07,YS,NR
262,779288,YSSZ07,YS,NR
262,779273,YSSZ07,YS,NR
262,779276,YSSZ07,YS,NR
262,779277,YSSZ07,YS,NR
262,779274,YSSZ07,YS,NR
262,779259,YSSZ07,YS,NR
262,779272,YSSZ07,YS,NR
262,779267,YSSZ07,YS,NR
262,779270,YSSZ07,YS,NR
262,779269,YSSZ07,YS,NR
262,779260,YSSZ07,YS,NR
262,779268,YSSZ07,YS,NR
262,779263,YSSZ07,YS,NR
262,779262,YSSZ07,YS,NR
262,779264,YSSZ07,YS,NR
262,787128,YSSZ07,YS,NR
262,778891,YSSZ07,YS,NR
262,778892,YSSZ07,YS,NR
262,778890,YSSZ07,YS,NR
262,778889,YSSZ07,YS,NR
262,778888,YSSZ07,YS,NR
262,778887,YSSZ07,YS,NR
262,778886,YSSZ07,YS,NR
262,778885,YSSZ07,YS,NR
262,778884,YSSZ07,YS,NR
262,787111,YSSZ07,YS,NR
262,787434,YSSZ07,YS,NR
262,787859,YSSZ07,YS,NR
262,779915,YSSZ07,YS,NR
262,778895,YSSZ07,YS,NR
262,779084,YSSZ07,YS,NR
262,779305,YSSZ07,YS,NR
262,778897,YSSZ07,YS,NR
262,778896,YSSZ07,YS,NR
262,779304,YSSZ07,YS,NR
262,779916,YSSZ07,YS,NR
262,779308,YSSZ07,YS,NR
262,779307,YSSZ07,YS,NR
262,779311,YSSZ07,YS,NR
262,779002,YSSZ07,YS,NR
262,778910,YSSZ07,YS,NR
262,779385,YSSZ07,YS,NR
262,779917,YSSZ07,YS,NR
262,779392,YSSZ07,YS,NR
262,779386,YSSZ07,YS,NR
262,779391,YSSZ07,YS,NR
262,787109,YSSZ07,YS,NR
262,787134,YSSZ07,YS,NR
262,778904,YSSZ07,YS,NR
262,778893,YSSZ07,YS,NR
262,778903,YSSZ07,YS,NR
262,778880,YSSZ07,YS,NR
263,789791,YSSZ05,YS,NR
263,788316,YSSZ05,YS,NR
263,788326,YSSZ05,YS,NR
263,788338,YSSZ05,YS,NR
263,788330,YSSZ05,YS,NR
263,788318,YSSZ05,YS,NR
263,788322,YSSZ05,YS,NR
263,788508,YSSZ05,YS,NR
263,768449,YSSZ05,YS,NR
263,809712,YSSZ05,YS,NR
263,769162,YSSZ05,YS,NR
263,768966,YSSZ05,YS,NR
263,768215,YSSZ05,YS,NR
263,760816,YSSZ05,YS,NR
263,760817,YSSZ05,YS,NR
263,760861,YSSZ05,YS,NR
263,786568,YSSZ05,YS,NR
263,760455,YSSZ05,YS,NR
263,797649,YSSZ05,YS,NR
263,769133,YSSZ05,YS,NR
263,769139,YSSZ05,YS,NR
263,768123,YSSZ05,YS,NR
263,768063,YSSZ05,YS,NR
263,768061,YSSZ05,YS,NR
263,567711,YSSZ05,YS,NR
263,768189,YSSZ05,YS,NR
263,768190,YSSZ05,YS,NR
263,768191,YSSZ05,YS,NR
263,768195,YSSZ05,YS,NR
263,768197,YSSZ05,YS,NR
263,768199,YSSZ05,YS,NR
263,768202,YSSZ05,YS,NR
263,768211,YSSZ05,YS,NR
263,768212,YSSZ05,YS,NR
263,768216,YSSZ05,YS,NR
263,768224,YSSZ05,YS,NR
263,768231,YSSZ05,YS,NR
263,768232,YSSZ05,YS,NR
263,768233,YSSZ05,YS,NR
263,768236,YSSZ05,YS,NR
263,768237,YSSZ05,YS,NR
263,768261,YSSZ05,YS,NR
263,768265,YSSZ05,YS,NR
263,768275,YSSZ05,YS,NR
263,768279,YSSZ05,YS,NR
263,768280,YSSZ05,YS,NR
263,768284,YSSZ05,YS,NR
263,768297,YSSZ05,YS,NR
263,768299,YSSZ05,YS,NR
263,768306,YSSZ05,YS,NR
263,768312,YSSZ05,YS,NR
263,768316,YSSZ05,YS,NR
263,768336,YSSZ05,YS,NR
263,768356,YSSZ05,YS,NR
263,768369,YSSZ05,YS,NR
263,768370,YSSZ05,YS,NR
263,768390,YSSZ05,YS,NR
263,768396,YSSZ05,YS,NR
263,768404,YSSZ05,YS,NR
263,768408,YSSZ05,YS,NR
263,768412,YSSZ05,YS,NR
263,768420,YSSZ05,YS,NR
263,768422,YSSZ05,YS,NR
263,768200,YSSZ05,YS,NR
263,768250,YSSZ05,YS,NR
263,768278,YSSZ05,YS,NR
263,768363,YSSZ05,YS,NR
263,768170,YSSZ05,YS,NR
263,768172,YSSZ05,YS,NR
263,768174,YSSZ05,YS,NR
263,768397,YSSZ05,YS,NR
263,768410,YSSZ05,YS,NR
263,768355,YSSZ05,YS,NR
263,768193,YSSZ05,YS,NR
263,768198,YSSZ05,YS,NR
263,768208,YSSZ05,YS,NR
263,768248,YSSZ05,YS,NR
263,768259,YSSZ05,YS,NR
263,768268,YSSZ05,YS,NR
263,768281,YSSZ05,YS,NR
263,768196,YSSZ05,YS,NR
263,768201,YSSZ05,YS,NR
263,768206,YSSZ05,YS,NR
263,768207,YSSZ05,YS,NR
263,768249,YSSZ05,YS,NR
263,768257,YSSZ05,YS,NR
263,768260,YSSZ05,YS,NR
263,768263,YSSZ05,YS,NR
263,768264,YSSZ05,YS,NR
263,768266,YSSZ05,YS,NR
263,768269,YSSZ05,YS,NR
263,768271,YSSZ05,YS,NR
263,768272,YSSZ05,YS,NR
263,768273,YSSZ05,YS,NR
263,768274,YSSZ05,YS,NR
263,768277,YSSZ05,YS,NR
263,768304,YSSZ05,YS,NR
263,768315,YSSZ05,YS,NR
263,768320,YSSZ05,YS,NR
263,768321,YSSZ05,YS,NR
263,768204,YSSZ05,YS,NR
263,768220,YSSZ05,YS,NR
263,768283,YSSZ05,YS,NR
263,768303,YSSZ05,YS,NR
263,768378,YSSZ05,YS,NR
263,768180,YSSZ05,YS,NR
263,768171,YSSZ05,YS,NR
263,768380,YSSZ05,YS,NR
263,768366,YSSZ05,YS,NR
263,768365,YSSZ05,YS,NR
263,768270,YSSZ05,YS,NR
